Source_Name,DataRelease,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,Unc_LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,Unc_PLEC_Exp_Index,PLEC_SigCurv,Npred,Flux_Band.0,Flux_Band.1,Flux_Band.2,Flux_Band.3,Flux_Band.4,Flux_Band.5,Flux_Band.6,Unc_Flux_Band.0_0,Unc_Flux_Band.0_1,Unc_Flux_Band.1_0,Unc_Flux_Band.1_1,Unc_Flux_Band.2_0,Unc_Flux_Band.2_1,Unc_Flux_Band.3_0,Unc_Flux_Band.3_1,Unc_Flux_Band.4_0,Unc_Flux_Band.4_1,Unc_Flux_Band.5_0,Unc_Flux_Band.5_1,Unc_Flux_Band.6_0,Unc_Flux_Band.6_1,nuFnu_Band.0,nuFnu_Band.1,nuFnu_Band.2,nuFnu_Band.3,nuFnu_Band.4,nuFnu_Band.5,nuFnu_Band.6,Sqrt_TS_Band.0,Sqrt_TS_Band.1,Sqrt_TS_Band.2,Sqrt_TS_Band.3,Sqrt_TS_Band.4,Sqrt_TS_Band.5,Sqrt_TS_Band.6,Variability_Index,Frac_Variability,Unc_Frac_Variability,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Flux_History.0,Flux_History.1,Flux_History.2,Flux_History.3,Flux_History.4,Flux_History.5,Flux_History.6,Flux_History.7,Flux_History.8,Flux_History.9,Unc_Flux_History.0_0,Unc_Flux_History.0_1,Unc_Flux_History.1_0,Unc_Flux_History.1_1,Unc_Flux_History.2_0,Unc_Flux_History.2_1,Unc_Flux_History.3_0,Unc_Flux_History.3_1,Unc_Flux_History.4_0,Unc_Flux_History.4_1,Unc_Flux_History.5_0,Unc_Flux_History.5_1,Unc_Flux_History.6_0,Unc_Flux_History.6_1,Unc_Flux_History.7_0,Unc_Flux_History.7_1,Unc_Flux_History.8_0,Unc_Flux_History.8_1,Unc_Flux_History.9_0,Unc_Flux_History.9_1,Sqrt_TS_History.0,Sqrt_TS_History.1,Sqrt_TS_History.2,Sqrt_TS_History.3,Sqrt_TS_History.4,Sqrt_TS_History.5,Sqrt_TS_History.6,Sqrt_TS_History.7,Sqrt_TS_History.8,Sqrt_TS_History.9,ASSOC_FGL,ASSOC_FHL,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS1,CLASS2,ASSOC1,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,Flags
4FGL J0121.8-3916,1,20.4704,-39.2682,277.2689,-76.3043,0.0222,0.0200,-9.180,0.0360,0.0325,-9.180,79,,12.095,3096.78,2.3131e-10,3.1227e-11,2.6821e-12,3.7655e-13,PowerLaw,2.4699e-14,3.3284e-15,1.8975,0.0926,2.8402e-14,4.5418e-15,1.8209,0.1296,0.0841,0.0657,1.430,2.7366e-14,4.0765e-15,1.6474,0.1978,0.00091,0.00071,0.6667,nan,1.583,273.04,8.884847302326193e-10,4.2717865356145523e-10,3.934419734452632e-10,1.5567240552183392e-10,6.669678698223436e-11,1.1525288536040623e-11,1.1623918841352499e-11,nan,9.782154641868601e-09,nan,1.0404361816540586e-09,-1.473552529995814e-10,1.5501379346805066e-10,-3.281523663911656e-11,3.576625107193365e-11,-1.4998405295507666e-11,1.707961896912913e-11,-4.980320409547767e-12,6.7701508461859294e-12,-4.687817408560724e-12,6.334366191296237e-12,1.4291637263821183e-13,1.0369640259313972e-13,2.734221269534709e-13,3.7789037307320306e-13,4.635087344322109e-13,2.7977311222934786e-13,6.474659675591299e-13,0.0,0.38957467675209045,2.8129494190216064,6.322760105133057,8.009807586669922,4.440707206726074,5.737977981567383,12.8790,0.2911,0.2408,nan,nan,nan,nan,nan,1.1348023631896353e-09,2.0184080795626613e-10,3.2954210471558554e-09,1.834160046065847e-09,1.6716786843673503e-09,8.985820976192826e-10,3.021322969587459e-09,1.6666098501261217e-09,2.9355851083323614e-09,1.5810976972119306e-09,-6.354063386559972e-10,8.217238001151372e-10,nan,7.720084571616326e-10,-8.958164765537902e-10,1.0189183941022861e-09,-7.625612363781897e-10,9.067504525006598e-10,-6.361315918468335e-10,7.809774493772181e-10,-6.693951504210816e-10,8.681945717903261e-10,-8.727876754655028e-10,9.994786109857046e-10,-6.36676100729261e-10,7.781587041399973e-10,-8.793383798888499e-10,1.005343142068682e-09,-6.7599731368162e-10,8.209571356054823e-10,2.2771449089050293,0.3414144814014435,6.095592498779297,4.047266006469727,4.033350944519043,1.4464517831802368,5.412293434143066,4.733658790588379,5.5094146728515625,3.012754201889038,3FGL J0121.8-3917,3FHL J0121.9-3917,,,,N,,bll,,NVSS J012152-391547,,0.9989,0.8821,20.4696,-39.2623,0.00001,0
4FGL J0122.1-3004,2,20.5293,-30.0697,238.3325,-82.6539,0.0273,0.0239,-40.410,0.0443,0.0388,-40.410,935,,4.981,14004.87,4.7990e-11,2.2878e-11,7.7131e-13,2.7427e-13,PowerLaw,4.7747e-16,1.6964e-16,1.5533,0.2599,5.1689e-16,1.2674e-15,1.4636,3.5535,0.0544,2.0165,0.000,6.1135e-16,2.8713e-16,0.0025,0.0949,0.00199,0.00077,0.6667,nan,1.248,35.77,4.621512374181069e-12,3.62259766455153e-12,1.8187430728122678e-10,2.110325109105915e-11,6.269857896756825e-12,6.5934029069847355e-12,9.159225461408127e-12,nan,8.57485460414864e-09,nan,1.190092135949783e-09,-1.2648121439085003e-10,1.3463061221408168e-10,-1.858042886215827e-11,2.3407262239594218e-11,-5.478346942755508e-12,8.439636142720808e-12,-3.5615332297928015e-12,5.7126842319121796e-12,-4.1275555022479704e-12,5.973930985309073e-12,7.536694817970239e-16,9.100840681446607e-16,1.317035673228939e-13,5.3016463018740884e-14,4.540292770113634e-14,1.6564221240293608e-13,5.907681570500867e-13,0.0,0.0,1.4710724353790283,1.075486183166504,1.203042984008789,3.6141469478607178,5.10276460647583,6.5671,0.0000,10.0000,nan,nan,nan,nan,nan,5.428676171786995e-13,1.9501561476786833e-10,1.1917186055793345e-14,4.24138116401096e-17,4.142577947341408e-10,1.6586175488608745e-10,3.257852043692111e-10,2.1073480460653826e-10,3.6776606759936215e-10,5.846759187910777e-11,nan,4.953877308366827e-10,-1.7131207563636508e-10,3.0161886876989286e-10,nan,2.5163743311296116e-10,nan,2.7254962176037623e-10,-2.2066119764740932e-10,3.214116195415784e-10,nan,4.85049500564827e-10,-2.077222005514301e-10,3.2141303507593477e-10,-1.4688490701519896e-10,2.6677315911882715e-10,-2.1823766405137945e-10,3.219093047679422e-10,nan,3.4004021820521757e-10,0.0,1.26017427444458,0.0,0.0,3.820791006088257,0.49639832973480225,3.400446653366089,2.490382194519043,2.9830243587493896,0.28366580605506897,,,,,,N,,bcu,,1RXS J012203.6-300507,,0.0000,0.8865,20.5150,-30.0854,0.00900,0
4FGL J0122.4+1034,2,20.6067,10.5733,135.2379,-51.5565,0.0292,0.0236,-81.860,0.0474,0.0383,-81.860,315,,5.222,9001.06,7.4107e-11,2.5645e-11,1.0408e-12,3.1612e-13,PowerLaw,1.3309e-15,4.0190e-16,1.6660,0.1836,2.1685e-15,7.5370e-16,1.4677,0.3255,0.3130,0.2004,1.954,2.0298e-15,6.6419e-16,0.6821,0.4961,0.00222,0.00115,0.6667,nan,1.934,56.57,7.4397985549978785e-09,6.060809631946995e-10,9.090161713564099e-17,1.5277135459457192e-11,2.936266507713725e-11,1.0883235285197301e-11,5.1354216018539844e-12,nan,9.131023048780662e-09,nan,1.3853802549590455e-09,nan,1.4540603443524702e-10,nan,2.949246055705679e-11,-1.1060570861975982e-11,1.370249833737569e-11,-5.3791688985060926e-12,7.482786092138927e-12,-2.878607291770252e-12,4.695047736008595e-12,1.2078187842240462e-12,1.5055490220402395e-13,6.494161384941435e-20,3.794950532748538e-14,2.0977172093556568e-13,2.7034741090746495e-13,3.155209654746166e-13,0.7047538161277771,0.42697301506996155,0.0,0.4722541570663452,3.912036895751953,3.5344932079315186,3.3765628337860107,12.7766,0.4904,0.6013,nan,nan,nan,nan,nan,6.087827464362761e-10,3.1817572936163746e-14,1.1479279170018702e-13,8.644857052431121e-11,1.5799744845779173e-10,8.116589622630954e-10,5.323695928538541e-10,2.7251911838277465e-10,1.6384796852619843e-09,3.5052871716345635e-10,-3.8023423298838566e-10,4.809793119342487e-10,nan,3.36093819441885e-10,nan,5.487161280903763e-10,nan,4.526485020139859e-10,nan,5.189682017459063e-10,-4.275297060818417e-10,5.613489117983761e-10,-2.990547254277942e-10,4.520687435505266e-10,-1.922163678225175e-10,3.549482097131573e-10,-6.289184173446927e-10,7.593515816139984e-10,-2.44364417589793e-10,4.275423348687468e-10,1.812537431716919,0.0,0.0,0.34919458627700806,0.5064811706542969,2.559332847595215,3.0741944313049316,2.42939829826355,4.501693248748779,2.4243533611297607,,,,,,N,,,,,,0.0000,0.0000,nan,nan,nan,0
4FGL J0123.1+3421,1,20.7906,34.3538,130.3488,-28.0606,0.0217,0.0192,-13.190,0.0352,0.0311,-13.190,655,,12.469,6752.18,2.2405e-10,3.5995e-11,3.0442e-12,4.5919e-13,PowerLaw,6.3655e-15,9.3218e-16,1.6971,0.0988,6.7053e-15,1.1801e-15,1.6558,0.1322,0.0276,0.0551,0.500,6.8242e-15,1.0880e-15,1.5186,0.1823,0.00031,0.00029,0.6667,nan,1.041,200.09,7.454317163535507e-09,4.4642028962371683e-10,6.075243641490147e-10,6.517724554511162e-11,6.206586633528133e-11,3.443419160920058e-11,2.062985372808246e-11,nan,1.0406903783177768e-08,nan,1.3278055321919169e-09,-1.7918451444831618e-10,1.8656570732744626e-10,-2.881037942936704e-11,3.237835694003266e-11,-1.4742214393681508e-11,1.7582971537088987e-11,-9.056714579680492e-12,1.0634132463493984e-11,-6.60630187707123e-12,8.251677119375245e-12,1.2086759544616132e-12,1.1055054576847648e-13,4.324135721798378e-13,1.6140351045707685e-13,4.4176213251714835e-13,8.527207802713765e-13,1.2507285788651568e-12,0.575113832950592,0.3538278341293335,3.6406054496765137,2.6235811710357666,6.700737476348877,8.038206100463867,7.254434108734131,14.8347,0.4045,0.2365,nan,nan,nan,nan,nan,2.1585340181928814e-09,1.7028289889253756e-09,2.2280008948882823e-09,6.001757979490208e-10,7.980791583150904e-10,1.1777897546139116e-09,6.5566041484999e-10,2.9140240220826286e-10,1.4876330167723495e-09,2.9217367414346995e-10,-6.164896371174677e-10,7.063943319174371e-10,-5.563073890435533e-10,6.593220969186575e-10,-6.278914055357632e-10,7.304398752516761e-10,-4.039999168536923e-10,5.436897598798396e-10,-4.1627526425891404e-10,5.335793473726369e-10,-4.836597233826012e-10,6.059417967385627e-10,-4.3103579039360795e-10,5.920817169879911e-10,nan,6.493182658218188e-10,-5.514301237852237e-10,6.741034952462144e-10,-2.3070000076952368e-10,4.1339262568662605e-10,6.545882225036621,4.845598220825195,6.284850597381592,1.7663524150848389,2.5385987758636475,4.190505504608154,2.075887441635132,0.5310568809509277,4.904837608337402,1.5589072704315186,3FGL J0122.8+3423,3FHL J0123.0+3422,,,,N,,bll,,1ES 0120+340,,0.9996,0.9955,20.7860,34.3469,0.00000,0
4FGL J0123.7-2311,1,20.9377,-23.1941,186.4139,-81.7001,0.0202,0.0163,-54.830,0.0327,0.0265,-54.830,738,,20.669,3111.10,5.3349e-10,4.5804e-11,6.3010e-12,5.7924e-13,PowerLaw,5.6620e-14,4.8566e-15,1.8649,0.0606,5.9229e-14,5.9992e-15,1.8391,0.0726,0.0240,0.0315,0.773,5.8092e-14,5.3024e-15,1.8071,0.0967,0.00017,0.00023,0.6667,nan,0.775,536.57,1.576183272788967e-08,2.8561067966111107e-18,9.452543192622898e-10,3.646883073304963e-10,1.3570378154525997e-10,4.425845800959394e-11,2.9013440955294456e-11,nan,1.5000319208979818e-08,nan,1.6693880722229437e-09,-1.952697031848416e-10,1.970862917310967e-10,-4.9163752929848314e-11,5.186493942654913e-11,-2.1377911593734034e-11,2.348555898368243e-11,-1.051716352895582e-11,1.2496048466814624e-11,-8.218006136706535e-12,9.790800982456549e-12,2.5386470269700423e-12,6.955572141418569e-22,6.594526899376951e-13,8.881375994883312e-13,9.467317338071601e-13,1.0778410499193147e-12,1.6382163637793101e-12,0.8328117728233337,0.0,5.57736349105835,10.57547664642334,12.285552978515625,9.480186462402344,8.738911628723145,17.6570,0.2882,0.1312,nan,nan,nan,nan,nan,2.596050929781768e-09,5.0484842972764454e-09,2.9747082574971273e-09,7.624781694914873e-09,4.391007557558169e-09,4.177298507102023e-09,3.4483336186497127e-09,1.8190455808309025e-09,3.4297957807183366e-09,4.372032069710485e-09,-9.86984605155783e-10,1.0899328106717121e-09,-1.0557166252311845e-09,1.3034847645698733e-09,-8.686163455173812e-10,1.023290230328655e-09,-1.3358351091952159e-09,1.4530225911357775e-09,-1.0201318678682014e-09,1.1517428122331808e-09,-1.1313352477060334e-09,1.2414357319912028e-09,-1.1758237716819053e-09,1.2766703250122191e-09,-7.879572549995828e-10,9.237282050378326e-10,-9.100805109518717e-10,1.1144370981597262e-09,-1.0618191881306416e-09,1.1819804024426617e-09,3.590433359146118,8.456154823303223,5.865513801574707,9.385831832885742,7.570711135864258,6.121838092803955,3.6605722904205322,3.49076509475708,5.856764316558838,6.384825229644775,3FGL J0123.7-2312,3FHL J0123.6-2309,,,,N,,bll,,1RXS J012338.2-231100,,0.9978,0.9491,20.9098,-23.1830,0.00000,0
4FGL J0124.8-0625,1,21.2178,-6.4328,145.4401,-67.8315,0.0486,0.0398,-86.600,0.0788,0.0645,-86.600,1317,,9.166,1539.09,2.4919e-10,3.6080e-11,2.8720e-12,4.0003e-13,PowerLaw,1.1687e-13,1.6225e-14,2.2144,0.1100,1.2656e-13,2.2492e-14,2.1887,0.1386,0.0612,0.1022,0.732,1.3181e-13,2.1319e-14,1.8789,0.3316,0.00276,0.00254,0.6667,nan,0.718,397.71,2.5848500229130877e-08,3.5060276903919885e-09,7.59886042978053e-10,1.8631549081327137e-10,4.8889125386919474e-11,1.6145584869065033e-11,8.463352089461973e-13,-1.3518763886111174e-08,1.2370464652633473e-08,-1.7131387419766497e-09,1.7622336923039938e-09,-1.958246759192761e-10,2.164206175381267e-10,-4.23030187268747e-11,4.383712490230174e-11,-1.4430623362926553e-11,1.6972930005909603e-11,-6.393082244149362e-12,8.337312611128578e-12,nan,5.748850180620213e-12,4.105895311246055e-12,8.249868344890887e-13,5.087871313494419e-13,4.3841018597563786e-13,3.2734061229840183e-13,3.799141719534188e-13,4.151607646530296e-14,1.8752835988998413,2.057706832885742,4.107441425323486,5.6479811668396,5.07729959487915,4.382449150085449,0.3628954291343689,45.9445,1.0100,0.2959,8.508,1.340939448368772e-08,2.094660667140147e-09,255223712.0,31332582.0,1.340939448368772e-08,1.8122134903819642e-09,2.1160551089138835e-09,6.600218593888485e-09,1.9783289657610177e-14,1.3269767507040342e-09,4.732697345133374e-09,1.1167917285392903e-11,2.1619226409086423e-09,3.472470977428088e-09,-2.094660667140147e-09,2.2079575945355145e-09,-1.728699183800586e-09,1.8015894331924187e-09,-1.2532943571841315e-09,1.7285431974656262e-09,-1.870544830140375e-09,2.0707833225941386e-09,nan,1.2973406793292952e-09,nan,1.699716478675839e-09,-1.9056913824755384e-09,2.0886992135871196e-09,nan,1.773941438187876e-09,-1.2962358963974907e-09,1.521736847642785e-09,-1.8501922216529465e-09,1.9265031792059517e-09,8.508482933044434,1.0548477172851562,2.026334524154663,4.8747358322143555,0.0,0.9836965799331665,2.9064579010009766,0.0,2.2831850051879883,2.130192756652832,3FGL J0125.2-0627,,,,,N,,bll,,PMN J0124-0624,,0.9975,0.0000,21.2104,-6.4169,0.00000,0
4FGL J0125.3+6820,2,21.3273,68.3413,126.0627,5.6757,0.0660,0.0575,54.420,0.1070,0.0933,54.420,559,,5.968,1289.19,3.2659e-10,5.4031e-11,5.8821e-12,1.1733e-12,PowerLaw,2.7505e-13,4.4358e-14,2.6518,0.1068,3.5803e-13,6.0816e-14,2.8381,0.3015,0.2654,0.1467,2.628,3.4979e-13,1.1759e-13,2.0106,1.0853,0.00853,0.01363,0.6667,nan,2.063,831.39,3.923185561138798e-12,1.6755378196009474e-09,2.713908653362296e-09,2.3796681292154176e-10,4.5348617222495946e-11,5.734854865296901e-12,1.2393872905102016e-15,nan,4.811692733142081e-08,nan,8.770230763843756e-09,-5.535074065754486e-10,5.565389260553388e-10,-7.299165438734434e-11,7.494441872646362e-11,-1.6924210297086795e-11,1.9054688382702523e-11,-4.470588396005004e-12,6.188570489396028e-12,nan,2.725884405349599e-12,6.125999031405237e-16,3.782047103880609e-13,1.7295363275229847e-12,5.371419997159121e-13,2.8900043165872025e-13,1.2944792536061928e-13,5.20976415410475e-17,0.0,0.21524453163146973,5.090011119842529,3.4580624103546143,3.1114072799682617,1.3930586576461792,0.0,10.9563,0.2614,0.3407,nan,nan,nan,nan,nan,1.768471058483101e-08,4.1441570175493325e-09,9.723173377551575e-09,9.408598344862185e-09,1.0706898478929361e-08,1.3679906096797367e-08,1.1578707770354413e-08,5.107545053562035e-09,3.0943184015086445e-08,1.044764985635993e-08,-7.967876136660834e-09,8.287740271839539e-09,nan,5.5274211874234425e-09,-5.72966207812442e-09,6.5819483197060435e-09,-6.07714456535291e-09,6.9493459875502595e-09,-5.578570938524763e-09,6.609007119351418e-09,-7.0289245535093414e-09,6.766670779256856e-09,-7.622083408875824e-09,7.3105796971617565e-09,nan,6.074535097155831e-09,-6.938091878794239e-09,7.154690617738879e-09,-7.150458447569008e-09,7.618259800779015e-09,2.2724859714508057,0.7399360537528992,1.7039002180099487,1.545684576034546,1.925113558769226,1.9732744693756104,1.536446452140808,0.8283306956291199,4.852056980133057,1.4668126106262207,,,,,,N,,,,,,0.0000,0.0000,nan,nan,nan,1
4FGL J0125.3-2548,1,21.3474,-25.8074,204.9827,-82.2894,0.0266,0.0241,-45.630,0.0432,0.0390,-45.630,448,,20.086,1183.83,5.0945e-10,4.1926e-11,5.8985e-12,4.3302e-13,PowerLaw,4.2977e-13,3.1380e-14,2.2237,0.0602,4.7273e-13,4.0809e-14,2.1439,0.0892,0.0836,0.0501,1.833,4.7627e-13,3.9849e-14,1.8458,0.1878,0.00301,0.00150,0.6667,nan,2.609,909.26,3.037943854811154e-11,4.891834048947885e-09,1.4278673798884256e-09,4.5108242141544963e-10,1.253158271596888e-10,1.494299649296149e-11,1.1471346028841308e-15,nan,1.3473878901493208e-08,-1.673160832105225e-09,1.7249820460918386e-09,-1.9853139965331223e-10,2.0603145578501625e-10,-4.976428644165587e-11,5.308873826659344e-11,-2.0739042427830867e-11,2.2897813853339777e-11,-5.8001988628708645e-12,7.744108306007025e-12,nan,4.766622426627398e-12,4.823838235053137e-15,1.1500346031381725e-12,9.55008750032349e-13,1.0604619396156756e-12,8.381570177490305e-13,3.512990137503891e-13,5.607141720375224e-17,0.0,2.9816842079162598,8.484687805175781,13.986677169799805,10.90857219696045,5.343693733215332,0.0,25.2204,0.3173,0.1169,9.621,1.3702178058849768e-08,2.0842656489605815e-09,318230016.0,31560000.0,4.568636580160046e-09,1.1586316794875984e-08,1.3702178058849768e-08,5.016607573793408e-09,1.1196955362891003e-08,9.277822066167118e-09,9.26318843852414e-09,7.4904118463337e-09,6.529620844020201e-09,4.049368396152886e-09,-1.8211475660834253e-09,1.9637422798979287e-09,-2.0331940575601948e-09,2.1585813136937304e-09,-2.0842656489605815e-09,2.1611428202561456e-09,-1.6979579964271352e-09,1.8676791224692124e-09,-2.0667225708592696e-09,2.220547079545554e-09,-2.0470232175995307e-09,2.258799591814409e-09,-2.04449301932641e-09,2.1998691757119104e-09,-1.8072153773474042e-09,1.971252272525703e-09,-1.7892467507607535e-09,1.909581159864615e-09,-1.4636086786978808e-09,1.6611070297045671e-09,2.7715790271759033,8.174824714660645,9.621281623840332,3.6420199871063232,8.014370918273926,6.109127998352051,6.3397216796875,5.692692279815674,5.04672384262085,3.4250643253326416,3FGL J0125.4-2548,,,,,N,,bll,,PKS 0122-260,,0.9983,0.9434,21.3285,-25.8179,0.00000,0
4FGL J0125.4+3200,2,21.3656,32.0086,131.2859,-30.3106,0.1571,0.1317,18.700,0.2547,0.2135,18.700,655,,6.216,239.88,9.0386e-11,2.8356e-11,3.3051e-12,4.8202e-13,PowerLaw,1.5048e-11,2.1925e-12,3.0727,0.1456,1.4872e-11,2.6840e-12,3.0845,0.1540,-0.0135,0.1014,0.103,1.5072e-11,2.3733e-12,3.0756,0.2039,-0.00006,0.00357,0.6667,nan,0.038,813.82,4.328506997275383e-11,1.0552692941701025e-08,9.346953211419873e-10,5.7219697729982144e-11,2.402870957762815e-11,2.840201164533429e-12,1.3384980862728353e-15,nan,1.4393228831011129e-08,-2.708813173768476e-09,2.165380319496535e-09,-2.5455629271142755e-10,2.6478857995115845e-10,-3.7047594159123065e-11,4.267492262344241e-11,-1.1123730409012822e-11,1.3656328672062568e-11,nan,7.769883694774826e-12,nan,4.208982554848584e-12,6.6509569119493905e-15,2.293480292833716e-12,5.697362612071266e-13,1.2435900562362406e-13,1.4646514253160992e-13,6.172780385796384e-14,4.9829333630414785e-17,0.0,4.066807746887207,3.8297369480133057,1.5949115753173828,2.558602809906006,0.6385554671287537,0.0,19.6423,0.4118,0.1801,nan,nan,nan,nan,nan,1.2464032028702832e-09,1.653438808091323e-08,1.0462632538121852e-08,9.356077690370057e-09,1.4216626098573215e-08,1.9055036659665348e-08,8.089157788049306e-09,1.5427416011348782e-09,1.5121111474059035e-08,1.0292467322869925e-08,nan,3.658945368911759e-09,-4.009432785778699e-09,4.1435082032137416e-09,-3.9274397067856626e-09,4.040189072185285e-09,-3.876152288029289e-09,3.985060281763708e-09,-3.892378863668e-09,4.0423531189048845e-09,-4.2569259228741885e-09,4.418593935184845e-09,-4.184607327317735e-09,4.2665755373150205e-09,nan,3.671956294581946e-09,-4.149919519136347e-09,4.291608401985059e-09,-4.2271861566689495e-09,4.347358029122006e-09,0.3212999105453491,4.289726257324219,2.7393341064453125,2.459179401397705,3.7497901916503906,4.680419445037842,1.9740235805511475,0.4021241068840027,3.7661709785461426,2.4922101497650146,,,,,,N,,bcu,,MG3 J012541+3152,,0.8099,0.0000,21.4293,31.8873,0.00450,20
4FGL J0125.7-0015,1,21.4275,-0.2658,141.3739,-61.9042,0.1849,0.1303,-31.190,0.2998,0.2112,-31.190,630,,8.803,310.76,1.3345e-10,2.8559e-11,3.9999e-12,4.6503e-13,PowerLaw,8.3625e-12,9.6800e-13,2.9636,0.1074,9.0727e-12,1.2426e-12,2.9163,0.1311,0.0832,0.0889,0.962,8.8641e-12,1.1309e-12,2.7455,0.2360,0.00467,0.00491,0.6667,nan,1.014,854.02,1.92062898918266e-08,1.1759365037278258e-08,1.212939193528939e-09,1.3224318862192774e-10,7.807939191029067e-12,4.975875461008482e-16,1.6359896470988292e-18,-1.4417890881190942e-08,1.3552345023981616e-08,-2.0342707518494763e-09,2.078980321229551e-09,-2.4189919511918845e-10,2.502785478863956e-10,-3.9507602050958823e-11,4.3748091954620705e-11,-7.504467533503423e-12,1.1728795885901366e-11,nan,4.84579954287967e-12,nan,4.780521031116924e-12,2.9633626281999614e-12,2.5803439246407933e-12,7.476780154204443e-13,2.9017971836173273e-13,4.812957080406119e-14,1.091850698019476e-17,6.269095880023413e-20,1.3418556451797485,6.04281759262085,5.487432479858398,3.927980661392212,1.0205446481704712,0.0,0.0,5.9975,0.0000,10.0000,nan,nan,nan,nan,nan,1.219370915350737e-08,8.884823543553466e-09,9.548238644185858e-09,9.358831043471127e-09,1.901613622123932e-08,8.028324671727205e-09,1.0004389316975448e-08,1.3146506105954359e-08,6.786510908796117e-09,1.2785609904142348e-08,-3.3530900278577747e-09,3.464874387404393e-09,-3.935577641556165e-09,4.206730519484836e-09,-3.799477621413416e-09,4.108408280245612e-09,-3.86524900974905e-09,4.0480458984859524e-09,-4.32611058087673e-09,4.414018928144969e-09,-4.309178791572776e-09,4.488100113775317e-09,-4.169737888304326e-09,4.345070525602068e-09,-4.391908614564954e-09,4.6252295327064985e-09,-4.263992270381323e-09,4.333689851421241e-09,-4.1805430228691876e-09,4.315080293082474e-09,3.80320143699646,2.2917709350585938,2.5727853775024414,2.4910173416137695,4.714812755584717,1.9084274768829346,2.5056183338165283,3.1582953929901123,1.6189385652542114,3.2254130840301514,,,,,,N,,fsrq,,PKS 0122-005,,0.9456,0.9987,21.3215,-0.3080,0.00000,0
4FGL J0125.9-6303,1,21.4988,-63.0560,296.3413,-53.6278,0.0450,0.0422,-33.340,0.0730,0.0685,-33.340,1224,,5.771,1649.01,1.2341e-10,2.4983e-11,1.4404e-12,2.9009e-13,PowerLaw,5.0048e-14,9.8774e-15,2.2389,0.1553,5.1602e-14,1.1574e-14,2.2225,0.1772,0.0208,0.0782,0.276,5.1818e-14,1.1044e-14,2.1363,0.2829,0.00054,0.00127,0.6667,nan,0.499,265.34,1.2049992947904542e-10,1.866715226839233e-09,5.139055847536156e-10,6.802771540526109e-11,2.6347981088581385e-11,5.392286010069691e-12,2.002408655554788e-12,nan,1.2653621261904391e-08,-1.4154771799113064e-09,1.416461725689544e-09,-1.5699268274271816e-10,1.6271395342215556e-10,-2.6301971017828052e-11,2.910683846724105e-11,-1.0190684233968295e-11,1.2196701981714853e-11,-3.415335505727035e-12,5.117282032146564e-12,-1.4694957490429816e-12,2.8550918140107795e-12,1.9122261757441132e-14,4.3820451282351736e-13,3.431145612856762e-13,1.5969255811373179e-13,1.7591512285492633e-13,1.265819453378711e-13,9.731142080289176e-14,0.0,1.3189173936843872,3.498523473739624,2.9631080627441406,3.4258005619049072,2.227888345718384,2.0356626510620117,9.0051,0.0000,10.0000,nan,nan,nan,nan,nan,8.617501850993747e-11,2.835734314032834e-09,4.688701871202738e-09,1.551103800956355e-09,4.405233067217296e-09,1.6789439838404974e-09,1.5073269299392678e-09,1.2920096104096501e-09,1.8314483263282e-09,1.2400247495492067e-09,nan,1.838229235495703e-09,-1.1442751191026446e-09,1.3272074550485513e-09,-1.534147364701255e-09,1.6693048054960968e-09,-1.0240042147557915e-09,1.2571739205213817e-09,-1.5017240784231944e-09,1.660652837465193e-09,-1.3671387355529419e-09,1.5916487017264558e-09,-1.448390407610134e-09,1.6335838237679923e-09,-9.221212127208389e-10,1.1651559717051896e-09,-1.4075945964364678e-09,1.5715447831965434e-09,-1.0983010056975218e-09,1.2987352304705269e-09,0.0602104477584362,3.353417158126831,3.9220337867736816,1.6421303749084473,3.693451404571533,1.2582200765609741,1.0445657968521118,1.5489287376403809,1.326827049255371,1.156175136566162,,,,,,N,,,,,,0.0000,0.0000,nan,nan,nan,0
